Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR,Fuel_Cost_Per_Liter
F000361,2026-01-20,B012,South,Truck,438.85,42828.04,97.59152329953287
F000362,2026-04-20,B005,East,Generator,172.92,16527.88,95.58107795512377
F000363,2026-11-23,B007,Central,Truck,293.0,27203.3,92.84402730375426
F000364,2025-04-16,B027,West,Jeep,46.73,4620.78,98.88251658463514
F000365,2025-12-26,B018,East,Truck,372.5,36074.26,96.84365100671141
F000366,2026-10-21,B026,South,Jeep,86.2,8028.17,93.13422273781903
F000367,2026-07-23,B022,Central,Helicopter,419.01,40179.47,95.89143457196727
F000368,2025-09-24,B013,South,Truck,415.22,39715.41,95.64907759741824
F000369,2026-07-18,B006,West,Tank,502.05,47024.69,93.66535205656807
F000370,2026-05-16,B030,East,Tank,845.56,78329.3,92.63600454136905
F000371,2025-10-04,B009,South,Transport Vehicle,203.31,19965.88,98.20412178446708
F000372,2026-05-01,B024,East,Generator,128.73,12174.09,94.57072943369845
F000373,2026-10-29,B011,Central,Jeep,44.45,4407.91,99.16557930258716
F000374,2026-11-18,B016,West,Generator,134.19,12727.25,94.84499590133393
F000375,2025-12-22,B001,Central,Generator,127.8,11630.6,91.00625978090767
F000376,2026-02-20,B019,Central,Generator,93.87,9101.56,96.95919889208479
F000377,2025-07-06,B029,South,Helicopter,429.22,38922.24,90.68132892223102
F000378,2026-12-25,B012,South,Helicopter,639.38,61792.45,96.64432731708843
F000379,2026-06-29,B015,South,Transport Vehicle,277.24,25941.15,93.56929014572212
F000380,2026-01-28,B025,West,Helicopter,516.88,47564.15,92.02164912552237
F000381,2026-02-14,B002,North,Transport Vehicle,237.24,22912.32,96.5786545270612
F000382,2025-07-08,B007,Central,Tank,655.26,61045.2,93.16179837011262
F000383,2025-06-14,B030,East,Transport Vehicle,234.81,23099.45,98.37506920488906
F000384,2025-10-27,B003,East,Generator,157.97,14346.08,90.81521807938216
F000385,2025-09-06,B012,South,Jeep,56.57,5093.6,90.04065759236344
F000386,2025-09-26,B011,Central,Truck,338.61,31335.78,92.54239390449189
F000387,2025-12-17,B002,North,Jeep,71.0,6746.42,95.02
F000388,2026-01-08,B023,North,Generator,179.83,17114.92,95.17277428682642
F000389,2025-06-19,B027,West,Jeep,81.39,8124.98,99.82774296596632
F000390,2026-12-10,B012,South,Generator,177.07,16839.5,95.10080759021857
F000391,2026-10-17,B014,Central,Tank,852.73,81473.3,95.54407608504451
F000392,2025-08-02,B018,East,Transport Vehicle,262.81,24667.0,93.85868117651535
F000393,2026-11-12,B009,South,Helicopter,481.34,45162.35,93.82629741970332
F000394,2025-09-29,B015,South,Transport Vehicle,240.78,23438.67,97.3447545477199
F000395,2026-12-15,B024,East,Jeep,55.41,5072.81,91.55044215845517
F000396,2026-09-20,B019,Central,Generator,168.69,16354.78,96.95168652557948
F000397,2025-01-22,B018,East,Generator,108.76,10003.83,91.98078337624126
F000398,2025-01-09,B021,South,Helicopter,548.11,53385.8,97.39979201255223
F000399,2026-12-03,B025,West,Jeep,59.15,5768.83,97.52882502113272
F000400,2026-07-18,B004,East,Generator,171.43,16001.21,93.33961383655135
F000401,2026-10-03,B006,West,Helicopter,571.0,52281.81,91.56183887915937
F000402,2025-01-01,B004,East,Helicopter,419.88,38677.06,92.1145565399638
F000403,2026-12-29,B018,East,Transport Vehicle,270.45,25274.39,93.45309669070069
F000404,2025-04-04,B027,West,Truck,292.9,26686.06,91.10979856606352
F000405,2026-07-10,B005,East,Helicopter,668.09,65007.31,97.30322261970691
F000406,2025-03-23,B006,West,Tank,808.05,80577.87,99.71891590866902
F000407,2025-05-24,B029,South,Transport Vehicle,183.4,18041.67,98.37333696837513
F000408,2026-09-02,B015,South,Helicopter,485.88,45890.01,94.4472091874537
F000409,2026-09-05,B015,South,Truck,333.71,33072.6,99.10581043420935
F000410,2026-01-26,B019,Central,Truck,240.02,23835.94,99.30814098825097
F000411,2025-07-20,B013,South,Transport Vehicle,258.66,25432.41,98.32370679656691
F000412,2025-07-09,B026,South,Jeep,78.35,7466.63,95.29840459476708
F000413,2026-09-13,B001,Central,Jeep,97.34,9222.35,94.74368193959317
F000414,2026-07-21,B019,Central,Truck,220.09,20997.49,95.40410741060475
F000415,2026-10-20,B026,South,Tank,823.66,74520.7,90.47507466673142
F000416,2025-01-05,B014,Central,Generator,102.15,9553.71,93.52628487518353
F000417,2025-11-20,B005,East,Jeep,43.86,4246.13,96.8109895120839
F000418,2026-12-24,B020,East,Truck,445.88,43098.61,96.65966179241052
F000419,2026-01-29,B023,North,Transport Vehicle,276.88,25053.0,90.48324183761919
F000420,2026-08-18,B010,North,Transport Vehicle,283.4,27140.57,95.76771347918138
F000421,2026-10-05,B015,South,Transport Vehicle,284.85,27926.12,98.0379849043356
F000422,2025-08-18,B011,Central,Generator,160.39,14701.75,91.66251013155434
F000423,2026-06-03,B025,West,Transport Vehicle,279.58,25493.44,91.18477716574863
F000424,2026-01-31,B025,West,Tank,876.17,83609.78,95.42643550909071
F000425,2026-09-12,B010,North,Helicopter,578.88,52899.16,91.38190989496961
F000426,2026-04-30,B011,Central,Tank,681.11,61469.34,90.24877038951124
F000427,2026-11-21,B009,South,Jeep,42.52,4064.91,95.59995296331137
F000428,2026-03-27,B013,South,Transport Vehicle,239.27,23532.84,98.3526559953191
F000429,2026-03-18,B002,North,Generator,88.12,8370.52,94.99001361779392
F000430,2026-05-27,B006,West,Transport Vehicle,307.94,30429.62,98.81671754237838
F000431,2025-08-26,B025,West,Jeep,81.78,7706.47,94.23416483247738
F000432,2025-07-01,B009,South,Transport Vehicle,209.23,19257.53,92.04000382354347
F000433,2026-02-13,B016,West,Jeep,96.03,9145.45,95.23534312194107
F000434,2025-10-14,B029,South,Truck,427.64,39790.14,93.04587971190722
F000435,2025-12-08,B004,East,Helicopter,646.34,58356.97,90.28834669059628
F000436,2025-06-02,B018,East,Truck,286.27,28144.35,98.31400426171098
F000437,2026-10-28,B019,Central,Transport Vehicle,331.12,31296.18,94.51612708383668
F000438,2026-08-28,B006,West,Jeep,90.1,8898.88,98.76670366259711
F000439,2026-12-04,B011,Central,Generator,153.12,14214.95,92.8353578892372
F000440,2026-08-07,B020,East,Truck,305.24,28236.31,92.5052745380684
F000441,2026-10-02,B018,East,Truck,216.98,21073.39,97.1213475896396
F000442,2026-11-24,B019,Central,Jeep,65.11,5984.37,91.91168791276301
F000443,2025-09-10,B007,Central,Transport Vehicle,257.95,24864.83,96.39399108354333
F000444,2025-08-15,B018,East,Helicopter,689.41,67356.92,97.70226715597396
F000445,2026-03-11,B011,Central,Jeep,100.92,9385.62,93.00059453032105
F000446,2025-07-09,B004,East,Generator,168.47,16043.66,95.23155457945035
F000447,2025-03-01,B014,Central,Helicopter,653.65,62192.44,95.14639332976364
F000448,2025-05-15,B021,South,Helicopter,571.23,57024.33,99.82726747544771
F000449,2026-02-06,B019,Central,Transport Vehicle,300.58,29807.47,99.16651141127156
F000450,2025-03-04,B027,West,Jeep,118.12,11445.23,96.89493735184557
F000451,2025-06-22,B028,West,Generator,118.91,11042.61,92.86527625935582
F000452,2026-01-15,B013,South,Truck,212.15,20926.12,98.63832194202215
F000453,2025-02-19,B024,East,Jeep,51.34,4947.59,96.36910790806388
F000454,2026-01-29,B020,East,Jeep,98.32,9036.03,91.9042921074044
F000455,2026-06-17,B028,West,Helicopter,522.18,47477.03,90.92081274656249
F000456,2025-01-25,B008,East,Truck,425.83,39733.72,93.30887913016932
F000457,2026-04-15,B002,North,Truck,306.49,28512.82,93.03018043003034
F000458,2026-10-13,B012,South,Helicopter,433.42,41992.26,96.88583821697199
F000459,2025-05-03,B023,North,Tank,850.8,81717.66,96.04802538787025
F000460,2026-09-30,B011,Central,Helicopter,692.68,66890.97,96.56835768320148
F000461,2026-02-10,B003,East,Tank,896.21,81508.74,90.94825989444439
F000462,2025-12-08,B011,Central,Tank,618.86,59698.3,96.46495168535695
F000463,2025-04-30,B027,West,Tank,504.46,50069.06,99.25278515640487
F000464,2026-04-21,B011,Central,Transport Vehicle,247.91,22850.3,92.17175587914969
F000465,2026-02-12,B003,East,Jeep,42.99,3872.43,90.07745987438939
F000466,2026-07-29,B025,West,Generator,143.09,13389.64,93.57495282689216
F000467,2025-01-01,B029,South,Jeep,71.95,7012.54,97.46407227241139
F000468,2026-10-30,B027,West,Jeep,54.17,5258.93,97.08196418681928
F000469,2026-08-01,B020,East,Transport Vehicle,253.19,24291.84,95.94312571586556
F000470,2025-11-07,B014,Central,Tank,858.98,78819.66,91.75959859368088
F000471,2025-05-14,B024,East,Transport Vehicle,328.7,30050.57,91.42248250684516
F000472,2026-07-26,B001,Central,Truck,290.74,27784.49,95.56473137511179
F000473,2026-05-10,B009,South,Generator,176.48,16528.48,93.65639165911152
F000474,2025-08-22,B023,North,Tank,896.49,86086.81,96.02651451773025
F000475,2026-01-29,B029,South,Transport Vehicle,209.39,19414.6,92.71980514828789
F000476,2025-08-04,B013,South,Tank,511.18,46060.42,90.10606831253179
F000477,2026-09-26,B027,West,Helicopter,511.66,46050.85,90.00283391314544
F000478,2026-08-31,B018,East,Jeep,115.23,10785.31,93.59810813156295
F000479,2025-11-23,B018,East,Transport Vehicle,203.87,19994.94,98.07691175749251
F000480,2025-08-04,B010,North,Truck,440.86,42830.99,97.15326861135054
F000481,2025-10-22,B030,East,Generator,159.8,15898.73,99.49142678347934
F000482,2025-05-06,B006,West,Truck,202.18,18891.05,93.43678899990107
F000483,2026-06-29,B001,Central,Transport Vehicle,225.2,22237.78,98.7468028419183
F000484,2025-08-04,B015,South,Helicopter,692.42,63187.59,91.25615955633864
F000485,2026-01-11,B020,East,Transport Vehicle,208.6,20443.65,98.00407478427614
F000486,2025-02-23,B015,South,Generator,98.48,9749.09,98.99563363119415
F000487,2025-02-19,B008,East,Tank,646.09,58876.0,91.12662322586637
F000488,2026-07-19,B024,East,Tank,704.86,65499.31,92.92527594132167
F000489,2026-05-19,B017,East,Generator,118.49,10858.62,91.64165752384169
F000490,2025-12-13,B024,East,Tank,858.36,85590.47,99.71395451791788
F000491,2026-06-07,B007,Central,Truck,242.91,22217.24,91.46284632168293
F000492,2026-04-29,B012,South,Helicopter,496.22,48086.36,96.90532425134013
F000493,2025-07-26,B029,South,Helicopter,590.75,55546.57,94.0272027084215
F000494,2025-08-16,B030,East,Transport Vehicle,268.3,24635.04,91.81900857249347
F000495,2026-11-20,B013,South,Generator,91.49,8545.04,93.39862280030606
F000496,2026-05-15,B012,South,Helicopter,537.7,48688.79,90.55010228752091
F000497,2025-01-16,B009,South,Jeep,98.76,9152.36,92.67274200081005
F000498,2025-09-11,B029,South,Generator,143.15,14262.37,99.63234369542438
F000499,2025-12-03,B016,West,Generator,118.8,11147.7,93.83585858585859
F000500,2025-02-26,B019,Central,Helicopter,589.3,53918.39,91.49565586288819
F000501,2025-06-29,B005,East,Helicopter,550.16,53235.39,96.76346880907373
F000502,2026-01-12,B004,East,Generator,98.48,9188.42,93.30239642567018
F000503,2026-04-07,B016,West,Tank,522.37,51281.38,98.17060704098627
F000504,2026-02-17,B022,Central,Helicopter,538.77,51754.68,96.06080516732558
F000505,2026-05-11,B015,South,Generator,95.78,9310.83,97.21058676132805
F000506,2025-09-04,B030,East,Transport Vehicle,347.35,31539.7,90.80092126097595
F000507,2026-12-16,B013,South,Tank,503.46,48077.02,95.49322687005919
F000508,2026-06-24,B013,South,Jeep,56.45,5531.02,97.98086802480071
F000509,2026-02-21,B007,Central,Tank,836.18,76042.42,90.9402520988304
F000510,2026-02-18,B016,West,Generator,136.83,12572.34,91.8829204121903
F000511,2026-08-16,B026,South,Transport Vehicle,302.48,29774.53,98.43470642687119
F000512,2026-02-07,B017,East,Transport Vehicle,318.53,29270.25,91.89165855649391
F000513,2026-11-21,B010,North,Jeep,57.94,5692.0,98.23955816361755
F000514,2026-11-19,B019,Central,Generator,145.9,14480.62,99.2503084304318
F000515,2026-05-17,B007,Central,Helicopter,525.89,48889.4,92.96506874061116
F000516,2025-06-17,B002,North,Transport Vehicle,187.59,18633.2,99.3293885601578
F000517,2025-10-10,B015,South,Transport Vehicle,248.37,24688.54,99.40226275315054
F000518,2025-12-31,B029,South,Transport Vehicle,252.1,23505.58,93.23911146370489
F000519,2026-03-02,B020,East,Transport Vehicle,183.98,16576.7,90.10055440808785
F000520,2026-05-27,B013,South,Transport Vehicle,276.4,27115.05,98.10075976845152
F000521,2025-10-19,B025,West,Generator,138.66,13173.35,95.00468772537141
F000522,2026-11-12,B001,Central,Jeep,80.91,8082.82,99.8989000123594
F000523,2025-07-31,B022,Central,Tank,640.9,58424.26,91.15971290372914
F000524,2026-05-26,B013,South,Jeep,64.55,6427.42,99.5727343144849
F000525,2025-09-12,B014,Central,Tank,832.2,80716.17,96.99131218457102
F000526,2025-04-16,B010,North,Tank,775.59,75583.58,97.45300996660606
F000527,2026-01-16,B029,South,Transport Vehicle,222.51,20858.82,93.74329243629501
F000528,2025-05-03,B017,East,Helicopter,585.55,54449.39,92.98845529843737
F000529,2025-12-19,B016,West,Generator,151.47,14026.47,92.60229748465042
F000530,2025-10-23,B024,East,Tank,888.76,82585.66,92.92234123947974
F000531,2025-07-23,B021,South,Helicopter,437.75,40019.73,91.42142775556826
F000532,2026-03-08,B019,Central,Helicopter,436.13,43570.38,99.90227684406025
F000533,2025-03-26,B028,West,Truck,283.51,25641.47,90.44291206659378
F000534,2026-02-28,B009,South,Helicopter,507.14,47557.78,93.77643254328193
F000535,2026-11-06,B027,West,Tank,852.1,81630.25,95.7989085788053
F000536,2026-03-23,B004,East,Tank,791.48,75627.32,95.55177641886087
F000537,2026-01-30,B028,West,Jeep,114.34,10347.05,90.49370299107923
F000538,2026-08-16,B003,East,Helicopter,594.4,55507.56,93.38418573351278
F000539,2025-05-12,B025,West,Generator,108.25,10344.34,95.55972286374134
F000540,2026-12-27,B007,Central,Tank,894.76,88634.83,99.05989315570656
F000541,2025-09-24,B002,North,Tank,528.63,49191.34,93.05438586535006
F000542,2025-05-19,B018,East,Transport Vehicle,309.65,28726.52,92.77093492652996
F000543,2026-06-13,B008,East,Tank,721.47,66781.47,92.5630587550418
F000544,2026-01-17,B027,West,Truck,422.39,40336.73,95.49641326735956
F000545,2026-10-28,B005,East,Tank,659.91,62598.81,94.85961722053007
F000546,2025-12-27,B027,West,Jeep,97.54,9344.13,95.79792905474676
F000547,2025-04-15,B019,Central,Transport Vehicle,243.29,22628.28,93.00949484154712
F000548,2026-09-07,B028,West,Generator,102.85,9560.3,92.9538162372387
F000549,2026-04-21,B006,West,Tank,612.77,57717.07,94.19043034091095
F000550,2026-09-21,B013,South,Jeep,82.17,7517.2,91.4835097967628
F000551,2025-10-30,B021,South,Truck,215.21,20592.85,95.68723572324706
F000552,2025-08-14,B014,Central,Truck,253.77,24878.66,98.03625330023249
F000553,2025-05-28,B023,North,Helicopter,401.36,37088.38,92.40676699222642
F000554,2026-07-20,B015,South,Helicopter,667.94,60202.27,90.13125430427881
F000555,2025-09-25,B006,West,Transport Vehicle,287.34,26448.45,92.04583420338277
F000556,2026-12-13,B005,East,Transport Vehicle,307.01,28749.0,93.64190091527963
F000557,2025-04-12,B026,South,Helicopter,626.27,59041.72,94.27518482443675
F000558,2026-11-21,B014,Central,Helicopter,590.28,56881.15,96.36299722165752
F000559,2026-07-05,B014,Central,Truck,282.14,26596.76,94.2679520805274
F000560,2026-08-30,B019,Central,Helicopter,644.02,58447.73,90.75452625694855
F000561,2026-05-07,B029,South,Transport Vehicle,345.65,33266.45,96.24316505135252
F000562,2026-03-29,B025,West,Generator,148.3,13991.09,94.34315576534053
F000563,2025-04-21,B010,North,Helicopter,446.89,42009.79,94.00476627357963
F000564,2025-03-23,B030,East,Transport Vehicle,322.47,29525.13,91.55930784259
F000565,2026-12-18,B015,South,Generator,160.44,14830.11,92.43399401645476
F000566,2025-08-14,B027,West,Jeep,110.06,10765.01,97.81037615845902
F000567,2025-09-12,B013,South,Jeep,88.18,8462.01,95.96291676117033
F000568,2026-07-15,B012,South,Tank,601.81,55748.05,92.63397085458867
F000569,2025-10-23,B005,East,Generator,127.33,12658.39,99.41404225241499
F000570,2025-09-05,B004,East,Transport Vehicle,190.86,18475.3,96.8002724510112
F000571,2026-12-28,B023,North,Jeep,104.49,9445.54,90.39659297540436
F000572,2026-11-14,B029,South,Transport Vehicle,333.93,32222.71,96.49540322822148
F000573,2026-08-26,B005,East,Helicopter,655.25,60672.04,92.59372758489127
F000574,2026-01-15,B004,East,Jeep,106.89,10515.1,98.37309383478342
F000575,2026-08-16,B006,West,Generator,131.96,12855.56,97.42012731130644
F000576,2026-10-28,B009,South,Truck,359.75,34835.29,96.83193884642112
F000577,2026-10-02,B013,South,Jeep,88.19,7953.11,90.18153985712665
F000578,2026-12-07,B018,East,Truck,448.23,44480.73,99.23639649287196
F000579,2026-03-12,B019,Central,Truck,248.59,23749.39,95.53638521259906
F000580,2025-04-01,B030,East,Generator,99.66,9489.65,95.22024884607666
F000581,2026-04-18,B021,South,Generator,122.65,12058.14,98.31341214838972
F000582,2025-12-19,B011,Central,Tank,730.33,70642.23,96.7264524256158
F000583,2026-07-07,B028,West,Helicopter,404.78,37256.3,92.0408617026533
F000584,2026-12-28,B003,East,Transport Vehicle,266.87,25154.22,94.25645445347922
F000585,2025-03-07,B020,East,Transport Vehicle,340.12,32552.92,95.71010231682935
F000586,2026-01-26,B018,East,Jeep,59.75,5416.36,90.65037656903765
F000587,2026-05-26,B024,East,Truck,382.05,37868.96,99.12042926318544
F000588,2025-11-17,B007,Central,Truck,334.6,31022.47,92.71509264793784
F000589,2026-04-24,B015,South,Generator,113.94,10476.4,91.94663858170966
F000590,2025-11-22,B001,Central,Tank,724.49,66648.48,91.99365070601388
F000591,2026-09-27,B014,Central,Truck,419.58,41428.68,98.73845273845274
F000592,2025-12-02,B024,East,Tank,527.24,51070.06,96.86302253243304
F000593,2025-02-22,B001,Central,Tank,667.61,66214.61,99.18157307410014
F000594,2025-05-09,B007,Central,Tank,601.66,54717.73,90.9446032643021
F000595,2025-08-11,B026,South,Tank,718.8,69375.14,96.51521981079577
F000596,2026-02-17,B020,East,Generator,157.16,15300.16,97.35403410537032
F000597,2025-07-31,B017,East,Helicopter,467.61,43484.38,92.99283591026709
F000598,2026-03-07,B009,South,Helicopter,451.66,43142.99,95.52094495859717
F000599,2025-01-29,B008,East,Helicopter,411.1,40617.21,98.80128922403307
F000600,2026-01-11,B002,North,Transport Vehicle,271.9,25778.17,94.80753953659433
F000601,2025-12-11,B022,Central,Truck,415.81,38748.13,93.18710468723695
F000602,2025-01-18,B006,West,Transport Vehicle,254.02,24763.66,97.48704826391622
F000603,2025-12-19,B020,East,Generator,109.1,10464.73,95.91869844179652
F000604,2025-12-03,B001,Central,Generator,136.1,12864.02,94.51888317413668
F000605,2026-08-30,B025,West,Helicopter,617.22,56538.59,91.60200576779754
F000606,2025-07-09,B013,South,Generator,80.71,7874.16,97.561144839549
F000607,2025-04-17,B030,East,Truck,288.65,28482.9,98.67625151567644
F000608,2025-09-10,B019,Central,Transport Vehicle,251.0,23380.23,93.14832669322709
F000609,2026-05-05,B028,West,Truck,332.49,31840.62,95.76414328250473
F000610,2025-11-01,B026,South,Truck,224.11,21588.25,96.32881174423274
F000611,2025-11-23,B026,South,Transport Vehicle,265.17,24173.05,91.16057623411396
F000612,2026-11-29,B006,West,Jeep,40.65,4064.72,99.99311193111932
F000613,2026-01-10,B008,East,Transport Vehicle,330.11,32555.68,98.62070219017903
F000614,2025-03-22,B010,North,Helicopter,532.82,48463.91,90.95737772606134
F000615,2026-05-03,B002,North,Jeep,73.69,7266.52,98.60930926855748
F000616,2025-02-28,B012,South,Generator,172.27,16306.77,94.65821094793057
F000617,2025-09-17,B020,East,Helicopter,681.89,61525.02,90.22719206910205
F000618,2025-03-26,B019,Central,Transport Vehicle,321.74,31018.8,96.40952321750481
F000619,2025-12-18,B017,East,Transport Vehicle,347.41,32965.73,94.88998589562765
F000620,2025-03-18,B014,Central,Transport Vehicle,218.97,20588.96,94.0263963099968
