Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR
F000456,2025-01-25,B008,East,Truck,425.83,39733.72
F000457,2026-04-15,B002,North,Truck,306.49,28512.82
F000458,2026-10-13,B012,South,Helicopter,433.42,41992.26
F000459,2025-05-03,B023,North,Tank,850.8,81717.66
F000460,2026-09-30,B011,Central,Helicopter,692.68,66890.97
F000461,2026-02-10,B003,East,Tank,896.21,81508.74
F000462,2025-12-08,B011,Central,Tank,618.86,59698.3
F000463,2025-04-30,B027,West,Tank,504.46,50069.06
F000464,2026-04-21,B011,Central,Transport Vehicle,247.91,22850.3
F000465,2026-02-12,B003,East,Jeep,42.99,3872.43
F000466,2026-07-29,B025,West,Generator,143.09,13389.64
F000467,2025-01-01,B029,South,Jeep,71.95,7012.54
F000468,2026-10-30,B027,West,Jeep,54.17,5258.93
F000469,2026-08-01,B020,East,Transport Vehicle,253.19,24291.84
F000470,2025-11-07,B014,Central,Tank,858.98,78819.66
F000471,2025-05-14,B024,East,Transport Vehicle,328.7,30050.57
F000472,2026-07-26,B001,Central,Truck,290.74,27784.49
F000473,2026-05-10,B009,South,Generator,176.48,16528.48
F000474,2025-08-22,B023,North,Tank,896.49,86086.81
F000475,2026-01-29,B029,South,Transport Vehicle,209.39,19414.6
F000476,2025-08-04,B013,South,Tank,511.18,46060.42
F000477,2026-09-26,B027,West,Helicopter,511.66,46050.85
F000478,2026-08-31,B018,East,Jeep,115.23,10785.31
F000479,2025-11-23,B018,East,Transport Vehicle,203.87,19994.94
F000480,2025-08-04,B010,North,Truck,440.86,42830.99
F000481,2025-10-22,B030,East,Generator,159.8,15898.73
F000482,2025-05-06,B006,West,Truck,202.18,18891.05
F000483,2026-06-29,B001,Central,Transport Vehicle,225.2,22237.78
F000484,2025-08-04,B015,South,Helicopter,692.42,63187.59
F000485,2026-01-11,B020,East,Transport Vehicle,208.6,20443.65
F000486,2025-02-23,B015,South,Generator,98.48,9749.09
F000487,2025-02-19,B008,East,Tank,646.09,58876.0
F000488,2026-07-19,B024,East,Tank,704.86,65499.31
F000489,2026-05-19,B017,East,Generator,118.49,10858.62
F000490,2025-12-13,B024,East,Tank,858.36,85590.47
F000491,2026-06-07,B007,Central,Truck,242.91,22217.24
F000492,2026-04-29,B012,South,Helicopter,496.22,48086.36
F000493,2025-07-26,B029,South,Helicopter,590.75,55546.57
F000494,2025-08-16,B030,East,Transport Vehicle,268.3,24635.04
F000495,2026-11-20,B013,South,Generator,91.49,8545.04
F000496,2026-05-15,B012,South,Helicopter,537.7,48688.79
F000497,2025-01-16,B009,South,Jeep,98.76,9152.36
F000498,2025-09-11,B029,South,Generator,143.15,14262.37
F000499,2025-12-03,B016,West,Generator,118.8,11147.7
F000500,2025-02-26,B019,Central,Helicopter,589.3,53918.39
F000501,2025-06-29,B005,East,Helicopter,550.16,53235.39
F000502,2026-01-12,B004,East,Generator,98.48,9188.42
F000503,2026-04-07,B016,West,Tank,522.37,51281.38
F000504,2026-02-17,B022,Central,Helicopter,538.77,51754.68
F000505,2026-05-11,B015,South,Generator,95.78,9310.83
F000506,2025-09-04,B030,East,Transport Vehicle,347.35,31539.7
F000507,2026-12-16,B013,South,Tank,503.46,48077.02
F000508,2026-06-24,B013,South,Jeep,56.45,5531.02
F000509,2026-02-21,B007,Central,Tank,836.18,76042.42
F000510,2026-02-18,B016,West,Generator,136.83,12572.34
F000511,2026-08-16,B026,South,Transport Vehicle,302.48,29774.53
F000512,2026-02-07,B017,East,Transport Vehicle,318.53,29270.25
F000513,2026-11-21,B010,North,Jeep,57.94,5692.0
F000514,2026-11-19,B019,Central,Generator,145.9,14480.62
F000515,2026-05-17,B007,Central,Helicopter,525.89,48889.4
F000516,2025-06-17,B002,North,Transport Vehicle,187.59,18633.2
F000517,2025-10-10,B015,South,Transport Vehicle,248.37,24688.54
F000518,2025-12-31,B029,South,Transport Vehicle,252.1,23505.58
F000519,2026-03-02,B020,East,Transport Vehicle,183.98,16576.7
F000520,2026-05-27,B013,South,Transport Vehicle,276.4,27115.05
F000521,2025-10-19,B025,West,Generator,138.66,13173.35
F000522,2026-11-12,B001,Central,Jeep,80.91,8082.82
F000523,2025-07-31,B022,Central,Tank,640.9,58424.26
F000524,2026-05-26,B013,South,Jeep,64.55,6427.42
F000525,2025-09-12,B014,Central,Tank,832.2,80716.17
F000526,2025-04-16,B010,North,Tank,775.59,75583.58
F000527,2026-01-16,B029,South,Transport Vehicle,222.51,20858.82
F000528,2025-05-03,B017,East,Helicopter,585.55,54449.39
F000529,2025-12-19,B016,West,Generator,151.47,14026.47
F000530,2025-10-23,B024,East,Tank,888.76,82585.66
F000531,2025-07-23,B021,South,Helicopter,437.75,40019.73
F000532,2026-03-08,B019,Central,Helicopter,436.13,43570.38
F000533,2025-03-26,B028,West,Truck,283.51,25641.47
F000534,2026-02-28,B009,South,Helicopter,507.14,47557.78
F000535,2026-11-06,B027,West,Tank,852.1,81630.25
F000536,2026-03-23,B004,East,Tank,791.48,75627.32
F000537,2026-01-30,B028,West,Jeep,114.34,10347.05
F000538,2026-08-16,B003,East,Helicopter,594.4,55507.56
F000539,2025-05-12,B025,West,Generator,108.25,10344.34
F000540,2026-12-27,B007,Central,Tank,894.76,88634.83
F000541,2025-09-24,B002,North,Tank,528.63,49191.34
F000542,2025-05-19,B018,East,Transport Vehicle,309.65,28726.52
F000543,2026-06-13,B008,East,Tank,721.47,66781.47
F000544,2026-01-17,B027,West,Truck,422.39,40336.73
F000545,2026-10-28,B005,East,Tank,659.91,62598.81
F000546,2025-12-27,B027,West,Jeep,97.54,9344.13
F000547,2025-04-15,B019,Central,Transport Vehicle,243.29,22628.28
F000548,2026-09-07,B028,West,Generator,102.85,9560.3
F000549,2026-04-21,B006,West,Tank,612.77,57717.07
F000550,2026-09-21,B013,South,Jeep,82.17,7517.2
F000551,2025-10-30,B021,South,Truck,215.21,20592.85
F000552,2025-08-14,B014,Central,Truck,253.77,24878.66
F000553,2025-05-28,B023,North,Helicopter,401.36,37088.38
F000554,2026-07-20,B015,South,Helicopter,667.94,60202.27
F000555,2025-09-25,B006,West,Transport Vehicle,287.34,26448.45
F000556,2026-12-13,B005,East,Transport Vehicle,307.01,28749.0
F000557,2025-04-12,B026,South,Helicopter,626.27,59041.72
F000558,2026-11-21,B014,Central,Helicopter,590.28,56881.15
F000559,2026-07-05,B014,Central,Truck,282.14,26596.76
F000560,2026-08-30,B019,Central,Helicopter,644.02,58447.73
F000561,2026-05-07,B029,South,Transport Vehicle,345.65,33266.45
F000562,2026-03-29,B025,West,Generator,148.3,13991.09
F000563,2025-04-21,B010,North,Helicopter,446.89,42009.79
F000564,2025-03-23,B030,East,Transport Vehicle,322.47,29525.13
F000565,2026-12-18,B015,South,Generator,160.44,14830.11
F000566,2025-08-14,B027,West,Jeep,110.06,10765.01
F000567,2025-09-12,B013,South,Jeep,88.18,8462.01
F000568,2026-07-15,B012,South,Tank,601.81,55748.05
F000569,2025-10-23,B005,East,Generator,127.33,12658.39
F000570,2025-09-05,B004,East,Transport Vehicle,190.86,18475.3
F000571,2026-12-28,B023,North,Jeep,104.49,9445.54
F000572,2026-11-14,B029,South,Transport Vehicle,333.93,32222.71
F000573,2026-08-26,B005,East,Helicopter,655.25,60672.04
F000574,2026-01-15,B004,East,Jeep,106.89,10515.1
F000575,2026-08-16,B006,West,Generator,131.96,12855.56
F000576,2026-10-28,B009,South,Truck,359.75,34835.29
F000577,2026-10-02,B013,South,Jeep,88.19,7953.11
F000578,2026-12-07,B018,East,Truck,448.23,44480.73
F000579,2026-03-12,B019,Central,Truck,248.59,23749.39
F000580,2025-04-01,B030,East,Generator,99.66,9489.65
F000581,2026-04-18,B021,South,Generator,122.65,12058.14
F000582,2025-12-19,B011,Central,Tank,730.33,70642.23
F000583,2026-07-07,B028,West,Helicopter,404.78,37256.3
F000584,2026-12-28,B003,East,Transport Vehicle,266.87,25154.22
F000585,2025-03-07,B020,East,Transport Vehicle,340.12,32552.92
F000586,2026-01-26,B018,East,Jeep,59.75,5416.36
F000587,2026-05-26,B024,East,Truck,382.05,37868.96
F000588,2025-11-17,B007,Central,Truck,334.6,31022.47
F000589,2026-04-24,B015,South,Generator,113.94,10476.4
F000590,2025-11-22,B001,Central,Tank,724.49,66648.48
F000591,2026-09-27,B014,Central,Truck,419.58,41428.68
F000592,2025-12-02,B024,East,Tank,527.24,51070.06
F000593,2025-02-22,B001,Central,Tank,667.61,66214.61
F000594,2025-05-09,B007,Central,Tank,601.66,54717.73
F000595,2025-08-11,B026,South,Tank,718.8,69375.14
F000596,2026-02-17,B020,East,Generator,157.16,15300.16
F000597,2025-07-31,B017,East,Helicopter,467.61,43484.38
F000598,2026-03-07,B009,South,Helicopter,451.66,43142.99
F000599,2025-01-29,B008,East,Helicopter,411.1,40617.21
F000600,2026-01-11,B002,North,Transport Vehicle,271.9,25778.17
F000601,2025-12-11,B022,Central,Truck,415.81,38748.13
F000602,2025-01-18,B006,West,Transport Vehicle,254.02,24763.66
F000603,2025-12-19,B020,East,Generator,109.1,10464.73
F000604,2025-12-03,B001,Central,Generator,136.1,12864.02
F000605,2026-08-30,B025,West,Helicopter,617.22,56538.59
F000606,2025-07-09,B013,South,Generator,80.71,7874.16
F000607,2025-04-17,B030,East,Truck,288.65,28482.9
F000608,2025-09-10,B019,Central,Transport Vehicle,251.0,23380.23
F000609,2026-05-05,B028,West,Truck,332.49,31840.62
F000610,2025-11-01,B026,South,Truck,224.11,21588.25
F000611,2025-11-23,B026,South,Transport Vehicle,265.17,24173.05
F000612,2026-11-29,B006,West,Jeep,40.65,4064.72
F000613,2026-01-10,B008,East,Transport Vehicle,330.11,32555.68
F000614,2025-03-22,B010,North,Helicopter,532.82,48463.91
F000615,2026-05-03,B002,North,Jeep,73.69,7266.52
F000616,2025-02-28,B012,South,Generator,172.27,16306.77
F000617,2025-09-17,B020,East,Helicopter,681.89,61525.02
F000618,2025-03-26,B019,Central,Transport Vehicle,321.74,31018.8
F000619,2025-12-18,B017,East,Transport Vehicle,347.41,32965.73
F000620,2025-03-18,B014,Central,Transport Vehicle,218.97,20588.96
F000621,2025-02-04,B025,West,Jeep,65.24,6126.35
F000622,2025-11-23,B023,North,Tank,625.6,57211.8
F000623,2026-06-12,B005,East,Jeep,67.35,6480.95
F000624,2025-09-15,B023,North,Truck,241.69,23920.74
F000625,2025-04-02,B027,West,Generator,108.61,10302.37
F000626,2025-02-08,B017,East,Tank,652.02,60840.68
F000627,2025-11-10,B020,East,Truck,403.24,36621.16
F000628,2026-01-21,B016,West,Truck,423.31,39988.95
F000629,2026-07-10,B030,East,Transport Vehicle,293.13,28570.98
F000630,2025-12-03,B011,Central,Helicopter,503.22,49256.32
F000631,2026-12-04,B015,South,Truck,273.04,25912.26
F000632,2026-01-09,B023,North,Jeep,106.33,10166.92
F000633,2026-11-14,B021,South,Helicopter,472.64,46696.88
F000634,2025-12-15,B006,West,Helicopter,517.06,50072.01
F000635,2025-05-05,B008,East,Truck,373.32,35140.0
F000636,2026-05-05,B009,South,Helicopter,421.88,40115.49
F000637,2025-07-20,B027,West,Tank,579.08,57800.01
F000638,2026-07-13,B015,South,Helicopter,420.42,41221.17
F000639,2026-03-23,B004,East,Jeep,65.25,6319.32
F000640,2025-04-12,B013,South,Transport Vehicle,238.19,23139.56
F000641,2026-03-29,B003,East,Transport Vehicle,260.15,23725.84
F000642,2026-01-06,B007,Central,Helicopter,489.67,44908.63
F000643,2025-08-18,B028,West,Truck,257.11,23183.83
F000644,2025-07-17,B009,South,Helicopter,551.89,53927.32
F000645,2026-01-27,B017,East,Tank,661.74,62351.68
F000646,2025-05-12,B006,West,Tank,854.74,77796.88
F000647,2025-05-09,B026,South,Tank,678.58,67654.64
F000648,2026-05-02,B001,Central,Transport Vehicle,276.66,24937.84
F000649,2025-04-05,B026,South,Tank,899.26,84559.9
F000650,2026-08-03,B009,South,Truck,274.74,27093.79
F000651,2026-09-27,B005,East,Jeep,108.63,10008.18
F000652,2026-09-28,B027,West,Truck,301.6,29881.71
F000653,2026-12-30,B025,West,Helicopter,574.87,52876.51
F000654,2026-10-12,B019,Central,Generator,83.46,7961.6
F000655,2025-11-13,B010,North,Transport Vehicle,267.4,25806.05
F000656,2025-03-08,B008,East,Tank,566.83,51697.78
F000657,2026-02-27,B009,South,Tank,576.72,52633.89
F000658,2025-09-12,B028,West,Tank,881.52,84920.78
F000659,2026-09-26,B010,North,Truck,369.78,36587.53
F000660,2026-03-04,B014,Central,Generator,150.93,13618.71
F000661,2025-11-05,B006,West,Jeep,70.72,6685.45
F000662,2026-01-07,B011,Central,Tank,770.6,75497.71
F000663,2026-10-30,B022,Central,Truck,265.61,24736.2
F000664,2026-08-09,B014,Central,Jeep,47.59,4440.86
F000665,2026-11-22,B006,West,Transport Vehicle,251.84,24622.4
F000666,2025-11-17,B016,West,Truck,221.19,20563.01
F000667,2025-07-23,B001,Central,Generator,168.63,15278.93
F000668,2026-04-23,B012,South,Tank,551.91,52876.59
F000669,2026-09-13,B003,East,Truck,417.17,37823.18
F000670,2026-06-20,B012,South,Tank,698.32,67122.82
F000671,2025-05-19,B024,East,Jeep,64.13,5963.18
F000672,2025-01-23,B009,South,Generator,104.88,10485.72
F000673,2025-05-08,B008,East,Jeep,45.69,4283.19
F000674,2026-02-08,B012,South,Tank,780.63,70606.61
F000675,2026-09-29,B025,West,Jeep,74.6,6901.75
F000676,2025-07-13,B012,South,Jeep,90.64,8254.64
F000677,2025-06-21,B025,West,Tank,880.46,87064.61
F000678,2025-10-11,B016,West,Tank,896.48,86512.11
F000679,2026-03-22,B007,Central,Tank,899.81,83964.33
F000680,2025-08-26,B007,Central,Transport Vehicle,187.19,17214.96
F000681,2026-01-03,B025,West,Truck,239.29,21799.72
F000682,2025-11-20,B003,East,Tank,812.86,80462.8
F000683,2026-03-24,B016,West,Helicopter,419.04,39051.29
F000684,2025-04-08,B014,Central,Truck,305.26,27491.25
F000685,2025-05-05,B006,West,Transport Vehicle,329.5,30878.57
F000686,2026-04-12,B008,East,Transport Vehicle,333.75,32027.63
F000687,2025-12-22,B009,South,Truck,320.26,29533.9
F000688,2025-11-06,B009,South,Generator,111.97,10386.66
F000689,2026-03-21,B015,South,Truck,350.36,33689.08
F000690,2025-12-07,B022,Central,Tank,687.33,65300.65
F000691,2025-06-21,B009,South,Helicopter,679.13,61187.67
F000692,2026-10-03,B025,West,Transport Vehicle,183.64,17745.03
F000693,2025-07-24,B016,West,Tank,751.77,70380.15
F000694,2026-03-15,B028,West,Jeep,94.48,9162.72
F000695,2026-04-19,B007,Central,Generator,99.05,9545.7
F000696,2025-09-06,B023,North,Generator,82.79,7915.7
F000697,2026-12-13,B009,South,Truck,283.74,25694.33
F000698,2026-08-18,B025,West,Transport Vehicle,274.91,26415.65
F000699,2026-08-08,B014,Central,Tank,725.48,70177.69
F000700,2026-07-14,B029,South,Transport Vehicle,233.23,21335.25
F000701,2026-01-02,B007,Central,Transport Vehicle,203.11,20274.75
F000702,2026-10-25,B006,West,Transport Vehicle,283.8,25589.51
F000703,2025-12-06,B024,East,Jeep,104.4,9483.1
F000704,2025-04-21,B028,West,Truck,401.69,39150.84
F000705,2026-12-31,B024,East,Jeep,73.87,7256.05
F000706,2025-09-10,B007,Central,Tank,807.44,77424.08
F000707,2026-07-01,B011,Central,Tank,554.06,55400.14
F000708,2026-12-27,B010,North,Tank,644.97,62531.21
F000709,2025-08-29,B001,Central,Transport Vehicle,314.1,30483.57
F000710,2026-03-23,B001,Central,Transport Vehicle,214.24,19421.85
F000711,2025-03-17,B010,North,Truck,382.07,35667.6
F000712,2026-11-02,B003,East,Truck,297.17,27071.23
F000713,2025-05-08,B025,West,Jeep,45.49,4501.0
F000714,2026-12-11,B003,East,Transport Vehicle,211.97,20823.01
F000715,2026-06-24,B011,Central,Generator,92.99,9108.29
F000716,2025-02-20,B006,West,Truck,264.35,23854.05
F000717,2025-10-30,B001,Central,Truck,209.85,19217.75
F000718,2025-10-17,B018,East,Generator,176.22,17296.66
F000719,2025-08-14,B024,East,Truck,283.13,26803.3
F000720,2026-10-01,B016,West,Tank,521.0,50746.82
F000721,2025-12-10,B012,South,Truck,275.25,26285.12
F000722,2026-07-17,B018,East,Helicopter,628.85,62750.13
F000723,2026-10-06,B017,East,Jeep,87.44,8127.11
F000724,2025-07-24,B022,Central,Generator,113.69,11245.04
F000725,2025-11-08,B019,Central,Generator,113.45,10757.78
F000726,2026-10-15,B011,Central,Generator,133.21,12772.03
F000727,2025-08-18,B009,South,Transport Vehicle,312.13,29798.14
F000728,2026-10-11,B005,East,Jeep,82.9,7730.18
F000729,2026-04-23,B003,East,Transport Vehicle,310.44,27951.4
F000730,2025-03-25,B015,South,Truck,433.66,41940.54
F000731,2026-03-12,B026,South,Transport Vehicle,181.96,16453.16
F000732,2026-03-29,B009,South,Jeep,117.81,10929.29
F000733,2026-09-05,B025,West,Transport Vehicle,265.08,25502.69
F000734,2026-05-14,B002,North,Truck,410.73,40077.34
F000735,2025-04-11,B025,West,Transport Vehicle,280.23,27693.65
F000736,2026-03-17,B016,West,Helicopter,692.32,66387.88
F000737,2026-07-23,B005,East,Generator,127.58,11881.13
F000738,2026-09-13,B030,East,Tank,555.28,52315.67
F000739,2025-09-06,B005,East,Helicopter,628.06,56673.51
F000740,2026-10-18,B030,East,Jeep,98.98,9735.59
F000741,2025-04-04,B001,Central,Generator,124.32,12248.64
F000742,2025-04-02,B010,North,Truck,345.66,32639.28
F000743,2026-11-15,B022,Central,Tank,893.28,84947.19
F000744,2025-05-13,B024,East,Transport Vehicle,257.33,23950.04
F000745,2026-09-29,B028,West,Truck,321.94,29877.2
F000746,2026-06-06,B024,East,Truck,373.62,34896.5
F000747,2026-11-15,B019,Central,Helicopter,442.01,42062.05
F000748,2025-02-18,B012,South,Generator,170.33,16426.57
F000749,2025-09-20,B010,North,Tank,502.46,45357.8
F000750,2026-04-26,B011,Central,Tank,542.88,53460.8
F000751,2026-01-10,B019,Central,Transport Vehicle,202.19,18897.21
F000752,2025-01-12,B010,North,Tank,685.9,67899.74
F000753,2026-02-03,B025,West,Tank,816.72,76074.31
F000754,2026-08-21,B026,South,Generator,82.23,7782.86
F000755,2026-09-28,B024,East,Truck,289.48,28573.68
F000756,2026-07-05,B029,South,Transport Vehicle,283.15,28037.02
F000757,2026-04-27,B011,Central,Generator,154.95,14318.56
F000758,2026-05-03,B009,South,Generator,124.95,12046.62
F000759,2026-08-04,B011,Central,Truck,438.05,43036.48
F000760,2025-04-27,B030,East,Generator,95.75,8849.36
F000761,2025-06-16,B002,North,Transport Vehicle,251.2,23425.56
F000762,2026-05-16,B007,Central,Transport Vehicle,213.3,20751.61
F000763,2026-03-06,B029,South,Tank,819.69,75355.53
F000764,2025-10-06,B017,East,Jeep,72.21,7163.47
F000765,2026-09-22,B010,North,Truck,228.17,20633.57
F000766,2025-10-03,B024,East,Tank,685.52,62501.96
F000767,2026-05-17,B029,South,Tank,775.17,76841.63
F000768,2025-03-01,B002,North,Helicopter,567.15,54473.54
F000769,2026-06-28,B015,South,Transport Vehicle,244.15,23309.34
F000770,2026-09-21,B014,Central,Transport Vehicle,285.7,26268.4
F000771,2026-09-07,B010,North,Tank,743.4,71816.99
F000772,2026-04-24,B026,South,Tank,525.94,51259.19
F000773,2026-08-06,B012,South,Helicopter,501.01,46896.14
F000774,2026-10-30,B025,West,Truck,281.23,26895.48
F000775,2025-06-28,B017,East,Helicopter,583.14,53627.62
F000776,2026-10-24,B019,Central,Helicopter,693.33,63304.14
F000777,2025-03-22,B009,South,Tank,842.3,78181.99
F000778,2025-11-05,B025,West,Truck,279.02,27010.25
F000779,2026-09-03,B015,South,Helicopter,525.49,49836.82
F000780,2025-09-01,B021,South,Jeep,65.11,6031.91
F000781,2026-11-21,B022,Central,Transport Vehicle,311.24,28490.46
F000782,2025-12-24,B015,South,Helicopter,502.15,50041.65
F000783,2026-10-05,B016,West,Generator,177.83,16158.0
F000784,2026-06-29,B025,West,Truck,272.52,24904.68
F000785,2026-04-15,B010,North,Helicopter,599.64,59219.72
F000786,2025-01-23,B011,Central,Tank,528.38,48426.64
F000787,2026-02-27,B008,East,Jeep,41.99,3860.71
F000788,2026-03-01,B008,East,Generator,146.82,13749.0
F000789,2026-01-07,B003,East,Tank,540.66,51035.07
F000790,2025-03-24,B025,West,Transport Vehicle,200.02,18149.75
F000791,2026-03-26,B017,East,Jeep,110.65,10296.29
F000792,2026-04-17,B015,South,Truck,247.91,22457.41
F000793,2025-09-06,B001,Central,Generator,174.3,15940.72
F000794,2026-11-13,B006,West,Tank,834.73,77309.07
F000795,2026-03-10,B004,East,Helicopter,440.78,41510.6
F000796,2025-09-25,B019,Central,Generator,91.11,8646.31
F000797,2026-09-30,B012,South,Helicopter,686.69,66209.88
F000798,2026-09-13,B013,South,Tank,503.16,48187.02
F000799,2025-08-06,B024,East,Truck,353.27,33795.1
F000800,2026-03-16,B011,Central,Jeep,66.2,6132.82
F000801,2026-06-13,B028,West,Generator,170.03,15806.35
F000802,2026-08-13,B017,East,Transport Vehicle,225.83,22007.38
F000803,2025-09-17,B016,West,Generator,159.34,14964.68
F000804,2026-10-09,B013,South,Truck,335.63,31915.71
F000805,2026-09-02,B023,North,Transport Vehicle,292.12,27294.72
F000806,2025-02-16,B016,West,Helicopter,643.78,61975.58
F000807,2026-06-29,B001,Central,Jeep,81.91,8052.83
F000808,2026-11-16,B022,Central,Truck,350.64,32956.01
F000809,2025-02-26,B003,East,Jeep,45.97,4143.87
F000810,2025-09-09,B006,West,Jeep,84.04,8241.03
F000811,2025-07-02,B021,South,Truck,200.76,19910.71
F000812,2026-09-11,B015,South,Jeep,46.23,4277.47
F000813,2025-04-26,B023,North,Tank,848.77,81656.86
F000814,2026-02-18,B011,Central,Truck,323.97,29913.26
F000815,2026-07-06,B030,East,Helicopter,693.09,66590.74
F000816,2025-11-14,B016,West,Helicopter,693.44,67538.44
F000817,2026-04-16,B029,South,Transport Vehicle,257.7,24888.63
F000818,2026-06-09,B010,North,Jeep,70.49,6611.05
F000819,2026-01-02,B008,East,Jeep,83.04,7580.74
F000820,2025-07-18,B007,Central,Helicopter,577.32,52847.94
F000821,2026-06-07,B024,East,Generator,167.05,16669.19
F000822,2025-08-31,B001,Central,Generator,159.05,15122.89
F000823,2025-06-19,B020,East,Transport Vehicle,225.17,22143.12
