Inventory_ID,Base_ID,Equipment_ID,Quantity,Available,Reorder_Level,Inventory_Status
INV000540,B008,EQ04793,22,13,18,Low Stock
INV000541,B004,EQ04306,65,36,26,Healthy
INV000542,B017,EQ00317,48,32,7,Healthy
INV000543,B015,EQ03166,91,59,9,Healthy
INV000544,B030,EQ03601,24,11,29,Low Stock
INV000545,B028,EQ02790,5,1,7,Low Stock
INV000546,B002,EQ02017,24,9,12,Low Stock
INV000547,B010,EQ04244,19,3,18,Low Stock
INV000548,B011,EQ02687,92,32,11,Medium Stock
INV000549,B008,EQ02308,42,2,26,Low Stock
INV000550,B030,EQ00675,72,64,27,Healthy
INV000551,B025,EQ03423,86,75,14,Healthy
INV000552,B025,EQ02517,98,23,24,Low Stock
INV000553,B023,EQ01468,72,25,16,Medium Stock
INV000554,B018,EQ00054,25,16,24,Low Stock
INV000555,B011,EQ01549,34,3,16,Low Stock
INV000556,B015,EQ02340,53,17,22,Low Stock
INV000557,B010,EQ04466,44,31,22,Healthy
INV000558,B005,EQ00882,66,39,30,Healthy
INV000559,B004,EQ04369,7,3,17,Low Stock
INV000560,B014,EQ01647,45,40,6,Healthy
INV000561,B018,EQ02810,26,22,5,Healthy
INV000562,B029,EQ02681,25,19,25,Low Stock
INV000563,B020,EQ03998,14,5,18,Low Stock
INV000564,B008,EQ03734,21,13,20,Low Stock
INV000565,B007,EQ03572,52,25,28,Low Stock
INV000566,B016,EQ00590,37,30,24,Healthy
INV000567,B015,EQ02885,54,18,14,Medium Stock
INV000568,B026,EQ00704,34,27,11,Healthy
INV000569,B022,EQ01946,27,2,10,Low Stock
INV000570,B023,EQ01407,35,17,12,Medium Stock
INV000571,B011,EQ04881,18,13,26,Low Stock
INV000572,B005,EQ02923,11,0,8,Low Stock
INV000573,B001,EQ00340,34,16,19,Low Stock
INV000574,B024,EQ00837,93,11,30,Low Stock
INV000575,B014,EQ03158,6,3,8,Low Stock
INV000576,B024,EQ03581,41,6,9,Low Stock
INV000577,B029,EQ00042,100,6,18,Low Stock
INV000578,B018,EQ01687,66,47,21,Healthy
INV000579,B002,EQ01243,7,4,30,Low Stock
INV000580,B024,EQ03345,69,35,25,Healthy
INV000581,B007,EQ00272,48,36,11,Healthy
INV000582,B027,EQ04937,33,17,14,Healthy
INV000583,B002,EQ00397,90,11,22,Low Stock
INV000584,B011,EQ04185,15,3,26,Low Stock
INV000585,B005,EQ01423,84,29,5,Medium Stock
INV000586,B030,EQ03609,46,5,29,Low Stock
INV000587,B018,EQ02423,5,1,11,Low Stock
INV000588,B002,EQ04468,88,59,11,Healthy
INV000589,B020,EQ02755,73,30,12,Medium Stock
INV000590,B018,EQ02729,59,13,7,Medium Stock
INV000591,B012,EQ03625,75,21,19,Medium Stock
INV000592,B015,EQ04218,76,14,24,Low Stock
INV000593,B010,EQ00675,30,22,17,Healthy
INV000594,B003,EQ01249,77,35,14,Medium Stock
INV000595,B014,EQ04257,12,4,6,Low Stock
INV000596,B008,EQ00443,54,41,20,Healthy
INV000597,B024,EQ00914,36,23,29,Low Stock
INV000598,B006,EQ02629,75,31,5,Medium Stock
INV000599,B008,EQ02642,99,60,30,Healthy
INV000600,B030,EQ00724,56,8,30,Low Stock
INV000601,B003,EQ01681,16,0,26,Low Stock
INV000602,B001,EQ01944,37,7,12,Low Stock
INV000603,B003,EQ01223,97,3,18,Low Stock
INV000604,B003,EQ01591,75,0,8,Low Stock
INV000605,B017,EQ04535,60,31,22,Healthy
INV000606,B029,EQ03113,29,3,25,Low Stock
INV000607,B001,EQ04089,20,20,16,Healthy
INV000608,B024,EQ01125,64,3,24,Low Stock
INV000609,B013,EQ00181,82,41,28,Medium Stock
INV000610,B008,EQ02869,32,28,17,Healthy
INV000611,B006,EQ04427,21,5,7,Low Stock
INV000612,B003,EQ03867,59,36,28,Healthy
INV000613,B003,EQ03606,80,14,29,Low Stock
INV000614,B002,EQ02627,23,1,11,Low Stock
INV000615,B024,EQ00261,74,52,22,Healthy
INV000616,B004,EQ01602,15,2,30,Low Stock
INV000617,B026,EQ03180,95,23,6,Medium Stock
INV000618,B023,EQ02042,19,15,28,Low Stock
INV000619,B027,EQ00443,51,15,22,Low Stock
INV000620,B029,EQ02345,53,26,10,Medium Stock
INV000621,B011,EQ01447,38,13,9,Medium Stock
INV000622,B001,EQ02029,76,33,13,Medium Stock
INV000623,B003,EQ04353,46,30,21,Healthy
INV000624,B022,EQ04036,55,26,5,Medium Stock
INV000625,B020,EQ03082,27,27,26,Healthy
INV000626,B003,EQ04518,56,45,6,Healthy
INV000627,B012,EQ01039,100,30,22,Medium Stock
INV000628,B017,EQ02323,72,36,30,Medium Stock
INV000629,B002,EQ02519,9,4,6,Low Stock
INV000630,B019,EQ01896,82,3,14,Low Stock
INV000631,B027,EQ03569,18,9,19,Low Stock
INV000632,B022,EQ03089,93,37,7,Medium Stock
INV000633,B025,EQ00829,48,32,15,Healthy
INV000634,B013,EQ00552,10,9,13,Low Stock
INV000635,B025,EQ01803,71,57,15,Healthy
INV000636,B016,EQ03107,79,56,12,Healthy
INV000637,B010,EQ00076,49,26,11,Healthy
INV000638,B008,EQ00019,87,23,26,Low Stock
INV000639,B016,EQ00910,12,9,6,Healthy
INV000640,B011,EQ01764,59,33,13,Healthy
INV000641,B006,EQ03658,82,30,18,Medium Stock
INV000642,B016,EQ00344,17,15,6,Healthy
INV000643,B020,EQ02816,54,19,5,Medium Stock
INV000644,B009,EQ01557,76,59,7,Healthy
INV000645,B006,EQ02454,10,1,25,Low Stock
INV000646,B008,EQ03829,35,23,8,Healthy
INV000647,B018,EQ03179,99,64,20,Healthy
INV000648,B020,EQ01855,43,41,28,Healthy
INV000649,B027,EQ04110,51,50,20,Healthy
INV000650,B017,EQ03000,91,26,22,Medium Stock
INV000651,B028,EQ00291,47,11,11,Low Stock
INV000652,B006,EQ00622,30,5,28,Low Stock
INV000653,B020,EQ02658,71,34,26,Medium Stock
INV000654,B016,EQ04370,98,91,22,Healthy
INV000655,B007,EQ04220,78,19,13,Medium Stock
INV000656,B004,EQ00472,72,54,13,Healthy
INV000657,B003,EQ03540,77,71,5,Healthy
INV000658,B026,EQ04169,85,9,27,Low Stock
INV000659,B010,EQ03538,30,3,23,Low Stock
INV000660,B027,EQ04277,43,28,27,Healthy
INV000661,B006,EQ01814,6,5,30,Low Stock
INV000662,B018,EQ01823,81,65,14,Healthy
INV000663,B008,EQ01831,48,20,24,Low Stock
INV000664,B005,EQ03213,28,23,11,Healthy
INV000665,B024,EQ03486,93,41,21,Medium Stock
INV000666,B021,EQ01349,39,36,14,Healthy
INV000667,B009,EQ00730,80,31,7,Medium Stock
INV000668,B002,EQ03320,35,31,21,Healthy
INV000669,B006,EQ02771,11,6,21,Low Stock
INV000670,B026,EQ03325,61,16,19,Low Stock
INV000671,B008,EQ04528,22,19,24,Low Stock
INV000672,B002,EQ01927,21,18,5,Healthy
INV000673,B010,EQ03225,93,56,23,Healthy
INV000674,B013,EQ04085,27,10,10,Low Stock
INV000675,B020,EQ04372,44,21,10,Medium Stock
INV000676,B003,EQ00094,64,5,25,Low Stock
INV000677,B026,EQ02154,54,24,24,Low Stock
INV000678,B016,EQ02662,63,11,8,Medium Stock
INV000679,B025,EQ04227,64,52,11,Healthy
INV000680,B001,EQ04251,52,38,21,Healthy
INV000681,B013,EQ00181,60,12,6,Medium Stock
INV000682,B003,EQ03060,46,0,18,Low Stock
INV000683,B017,EQ00967,25,22,16,Healthy
INV000684,B025,EQ00969,55,44,23,Healthy
INV000685,B028,EQ04864,55,54,9,Healthy
INV000686,B013,EQ00516,38,20,23,Low Stock
INV000687,B001,EQ02414,78,3,25,Low Stock
INV000688,B003,EQ04617,35,14,18,Low Stock
INV000689,B011,EQ00933,72,60,14,Healthy
INV000690,B007,EQ00389,52,29,9,Healthy
INV000691,B018,EQ02547,44,19,10,Medium Stock
INV000692,B018,EQ01635,34,5,19,Low Stock
INV000693,B022,EQ04024,65,39,8,Healthy
INV000694,B011,EQ02682,17,3,20,Low Stock
INV000695,B021,EQ04992,48,11,29,Low Stock
INV000696,B030,EQ04414,60,60,21,Healthy
INV000697,B011,EQ01191,25,14,24,Low Stock
INV000698,B013,EQ04836,42,24,26,Low Stock
INV000699,B025,EQ03317,7,1,16,Low Stock
INV000700,B005,EQ03797,59,51,10,Healthy
INV000701,B030,EQ02186,61,58,7,Healthy
INV000702,B013,EQ03280,33,3,27,Low Stock
INV000703,B004,EQ04389,69,38,11,Healthy
INV000704,B016,EQ04458,52,20,18,Medium Stock
INV000705,B022,EQ04083,31,11,30,Low Stock
INV000706,B007,EQ01505,90,35,18,Medium Stock
INV000707,B029,EQ01848,17,2,23,Low Stock
INV000708,B005,EQ02445,13,13,29,Low Stock
INV000709,B009,EQ03610,46,24,10,Healthy
INV000710,B010,EQ00489,15,13,11,Healthy
INV000711,B001,EQ03349,7,5,19,Low Stock
INV000712,B021,EQ02524,7,5,14,Low Stock
INV000713,B005,EQ00515,84,64,16,Healthy
INV000714,B022,EQ04701,25,3,29,Low Stock
INV000715,B007,EQ04989,46,36,26,Healthy
INV000716,B009,EQ00569,91,78,29,Healthy
INV000717,B004,EQ03575,38,9,28,Low Stock
INV000718,B026,EQ01733,52,9,20,Low Stock
INV000719,B001,EQ01050,93,47,23,Healthy
INV000720,B006,EQ01766,65,37,15,Healthy
INV000721,B028,EQ04245,57,26,18,Medium Stock
INV000722,B011,EQ04004,87,44,16,Healthy
INV000723,B017,EQ03347,73,31,22,Medium Stock
INV000724,B011,EQ03781,76,69,7,Healthy
INV000725,B026,EQ00846,57,57,10,Healthy
INV000726,B009,EQ03853,91,32,22,Medium Stock
INV000727,B012,EQ04367,77,63,6,Healthy
INV000728,B008,EQ00592,86,78,5,Healthy
INV000729,B006,EQ00364,57,27,25,Medium Stock
INV000730,B013,EQ04599,86,10,29,Low Stock
INV000731,B009,EQ02443,26,20,29,Low Stock
INV000732,B014,EQ04582,41,21,5,Healthy
INV000733,B020,EQ04747,72,61,23,Healthy
INV000734,B020,EQ04759,80,46,23,Healthy
INV000735,B001,EQ03002,77,8,8,Low Stock
INV000736,B016,EQ01589,27,10,28,Low Stock
INV000737,B028,EQ03139,50,47,27,Healthy
INV000738,B025,EQ01050,10,9,22,Low Stock
INV000739,B015,EQ04973,34,33,29,Healthy
INV000740,B008,EQ03778,90,43,28,Medium Stock
INV000741,B025,EQ02277,12,4,24,Low Stock
INV000742,B009,EQ03462,31,5,7,Low Stock
INV000743,B021,EQ03691,65,33,16,Healthy
INV000744,B005,EQ02493,39,21,18,Healthy
INV000745,B011,EQ01840,9,9,27,Low Stock
INV000746,B028,EQ04334,17,13,18,Low Stock
INV000747,B010,EQ04424,97,6,16,Low Stock
INV000748,B001,EQ02326,37,12,10,Medium Stock
INV000749,B018,EQ00940,12,5,28,Low Stock
INV000750,B023,EQ01253,72,26,5,Medium Stock
INV000751,B028,EQ00968,54,51,13,Healthy
INV000752,B024,EQ04442,23,1,17,Low Stock
INV000753,B027,EQ04656,81,15,30,Low Stock
INV000754,B007,EQ01901,22,15,14,Healthy
INV000755,B026,EQ03940,45,0,18,Low Stock
INV000756,B014,EQ01536,55,23,29,Low Stock
INV000757,B023,EQ03747,72,45,5,Healthy
INV000758,B024,EQ02563,17,2,25,Low Stock
INV000759,B017,EQ01623,21,9,28,Low Stock
INV000760,B024,EQ01083,23,14,28,Low Stock
INV000761,B018,EQ03734,71,25,5,Medium Stock
INV000762,B018,EQ00957,35,7,21,Low Stock
INV000763,B005,EQ00242,51,18,24,Low Stock
INV000764,B027,EQ02138,19,15,11,Healthy
INV000765,B020,EQ02458,35,35,8,Healthy
INV000766,B001,EQ04602,38,6,16,Low Stock
INV000767,B010,EQ01446,74,28,20,Medium Stock
INV000768,B005,EQ02871,26,17,29,Low Stock
INV000769,B026,EQ02080,16,4,16,Low Stock
INV000770,B024,EQ00903,20,1,7,Low Stock
INV000771,B016,EQ01252,53,10,18,Low Stock
INV000772,B002,EQ01700,55,3,20,Low Stock
INV000773,B021,EQ02739,71,4,22,Low Stock
INV000774,B006,EQ00373,94,19,22,Low Stock
INV000775,B028,EQ01074,75,17,21,Low Stock
INV000776,B010,EQ04996,5,0,11,Low Stock
INV000777,B025,EQ00664,97,60,7,Healthy
INV000778,B027,EQ03022,79,37,22,Medium Stock
INV000779,B005,EQ01255,34,0,20,Low Stock
INV000780,B011,EQ01181,21,16,23,Low Stock
INV000781,B029,EQ01868,35,21,20,Healthy
INV000782,B005,EQ03905,39,4,10,Low Stock
INV000783,B029,EQ03950,52,29,13,Healthy
INV000784,B010,EQ01253,18,11,27,Low Stock
INV000785,B009,EQ04410,20,10,27,Low Stock
INV000786,B003,EQ03094,72,31,10,Medium Stock
INV000787,B016,EQ00146,77,58,5,Healthy
INV000788,B004,EQ00678,53,42,11,Healthy
INV000789,B018,EQ03188,44,14,26,Low Stock
INV000790,B024,EQ03109,13,10,17,Low Stock
INV000791,B018,EQ03472,42,4,16,Low Stock
INV000792,B012,EQ00692,48,46,27,Healthy
INV000793,B015,EQ03880,82,15,12,Medium Stock
INV000794,B001,EQ02798,75,17,13,Medium Stock
INV000795,B018,EQ02583,54,44,26,Healthy
INV000796,B010,EQ01084,53,3,21,Low Stock
INV000797,B030,EQ04584,25,1,20,Low Stock
INV000798,B029,EQ04280,24,21,23,Low Stock
INV000799,B004,EQ02197,73,10,27,Low Stock
INV000800,B007,EQ01843,98,8,11,Low Stock
INV000801,B008,EQ02524,27,1,29,Low Stock
INV000802,B024,EQ00224,78,64,22,Healthy
INV000803,B006,EQ03477,15,4,14,Low Stock
INV000804,B003,EQ01614,70,19,17,Medium Stock
INV000805,B028,EQ01857,46,38,22,Healthy
INV000806,B005,EQ00555,28,22,26,Low Stock
INV000807,B001,EQ03756,35,23,25,Low Stock
INV000808,B021,EQ00449,43,28,25,Healthy
INV000809,B001,EQ04998,22,5,12,Low Stock
INV000810,B029,EQ02034,46,40,21,Healthy
INV000811,B002,EQ03659,12,9,15,Low Stock
INV000812,B001,EQ00578,31,1,13,Low Stock
INV000813,B004,EQ02832,71,16,25,Low Stock
INV000814,B014,EQ02523,49,14,20,Low Stock
INV000815,B018,EQ03832,85,67,25,Healthy
INV000816,B012,EQ03972,26,15,5,Healthy
INV000817,B028,EQ00789,87,56,19,Healthy
INV000818,B028,EQ02553,23,18,12,Healthy
INV000819,B006,EQ00174,69,36,29,Healthy
INV000820,B016,EQ04092,52,47,15,Healthy
INV000821,B021,EQ04147,34,11,11,Low Stock
INV000822,B023,EQ00513,96,43,11,Medium Stock
INV000823,B008,EQ02473,17,2,25,Low Stock
INV000824,B021,EQ04806,96,82,30,Healthy
INV000825,B024,EQ01755,90,60,8,Healthy
INV000826,B011,EQ04773,83,11,29,Low Stock
INV000827,B008,EQ00957,78,11,7,Medium Stock
INV000828,B004,EQ02499,73,15,30,Low Stock
INV000829,B019,EQ04134,93,45,17,Medium Stock
INV000830,B015,EQ04252,86,34,24,Medium Stock
INV000831,B027,EQ01719,63,29,30,Low Stock
INV000832,B006,EQ04497,30,8,26,Low Stock
INV000833,B009,EQ00117,96,62,5,Healthy
INV000834,B024,EQ03172,98,41,8,Medium Stock
INV000835,B012,EQ00519,81,62,6,Healthy
INV000836,B028,EQ02222,92,35,8,Medium Stock
INV000837,B016,EQ03920,46,34,7,Healthy
INV000838,B009,EQ04603,45,43,23,Healthy
INV000839,B021,EQ01810,44,40,29,Healthy
INV000840,B003,EQ00468,46,30,27,Healthy
INV000841,B023,EQ03948,56,16,25,Low Stock
INV000842,B026,EQ01479,67,7,5,Medium Stock
INV000843,B007,EQ02075,35,0,17,Low Stock
INV000844,B024,EQ04232,8,2,22,Low Stock
INV000845,B015,EQ00406,47,38,7,Healthy
INV000846,B002,EQ01032,15,14,26,Low Stock
INV000847,B018,EQ04707,43,25,15,Healthy
INV000848,B025,EQ00834,41,13,6,Medium Stock
INV000849,B009,EQ03976,67,42,28,Healthy
INV000850,B023,EQ00496,59,0,20,Low Stock
INV000851,B011,EQ04889,43,5,7,Low Stock
INV000852,B007,EQ02479,46,11,26,Low Stock
INV000853,B019,EQ00908,18,7,6,Medium Stock
INV000854,B014,EQ00942,96,41,28,Medium Stock
INV000855,B013,EQ04815,18,10,10,Low Stock
INV000856,B018,EQ04957,99,6,9,Low Stock
INV000857,B024,EQ03124,64,24,14,Medium Stock
INV000858,B021,EQ03279,17,8,28,Low Stock
INV000859,B022,EQ01741,49,24,18,Medium Stock
INV000860,B028,EQ00482,31,20,27,Low Stock
INV000861,B013,EQ04662,16,15,22,Low Stock
INV000862,B011,EQ03487,79,72,30,Healthy
INV000863,B028,EQ04617,91,56,26,Healthy
INV000864,B021,EQ00104,21,17,11,Healthy
INV000865,B001,EQ00554,93,53,24,Healthy
INV000866,B028,EQ01485,45,30,16,Healthy
INV000867,B013,EQ03819,82,67,25,Healthy
INV000868,B020,EQ04152,19,18,13,Healthy
INV000869,B010,EQ04988,30,29,9,Healthy
INV000870,B019,EQ00614,9,7,30,Low Stock
INV000871,B010,EQ04158,46,23,5,Medium Stock
INV000872,B007,EQ01089,98,6,20,Low Stock
INV000873,B029,EQ01189,91,60,7,Healthy
INV000874,B019,EQ03854,31,13,29,Low Stock
INV000875,B003,EQ02345,11,4,7,Low Stock
INV000876,B009,EQ02501,68,14,24,Low Stock
INV000877,B011,EQ02068,28,9,30,Low Stock
INV000878,B011,EQ01339,30,14,17,Low Stock
INV000879,B007,EQ01718,97,40,11,Medium Stock
INV000880,B023,EQ00428,51,45,26,Healthy
INV000881,B007,EQ02869,47,19,6,Medium Stock
INV000882,B019,EQ04612,74,26,11,Medium Stock
INV000883,B005,EQ04786,93,59,8,Healthy
INV000884,B023,EQ02587,73,20,13,Medium Stock
INV000885,B014,EQ02563,79,28,12,Medium Stock
INV000886,B009,EQ02770,100,14,15,Low Stock
INV000887,B004,EQ03998,34,15,25,Low Stock
INV000888,B030,EQ01113,52,11,26,Low Stock
INV000889,B030,EQ01222,29,28,19,Healthy
INV000890,B008,EQ03447,61,32,30,Healthy
INV000891,B023,EQ03635,72,28,19,Medium Stock
INV000892,B028,EQ00748,97,97,27,Healthy
INV000893,B015,EQ04722,55,16,17,Low Stock
INV000894,B001,EQ00511,26,3,9,Low Stock
INV000895,B006,EQ01672,35,24,11,Healthy
INV000896,B023,EQ00745,35,18,9,Healthy
INV000897,B011,EQ00545,86,74,14,Healthy
INV000898,B023,EQ03427,86,24,8,Medium Stock
INV000899,B030,EQ01271,26,25,25,Low Stock
INV000900,B016,EQ03539,52,47,29,Healthy
INV000901,B017,EQ04779,17,15,26,Low Stock
INV000902,B014,EQ01050,63,36,13,Healthy
INV000903,B011,EQ00064,50,11,21,Low Stock
INV000904,B016,EQ04864,52,37,19,Healthy
INV000905,B022,EQ00639,59,11,21,Low Stock
INV000906,B005,EQ01563,20,20,22,Low Stock
INV000907,B010,EQ03682,62,29,19,Medium Stock
INV000908,B015,EQ00655,19,17,16,Healthy
INV000909,B026,EQ03141,16,16,22,Low Stock
INV000910,B023,EQ01618,61,59,26,Healthy
INV000911,B023,EQ00200,67,30,18,Medium Stock
INV000912,B019,EQ01652,88,32,12,Medium Stock
INV000913,B011,EQ02354,68,46,27,Healthy
INV000914,B014,EQ04412,59,8,10,Low Stock
INV000915,B001,EQ02249,94,88,10,Healthy
INV000916,B003,EQ04992,69,37,28,Healthy
INV000917,B028,EQ00956,24,20,26,Low Stock
INV000918,B015,EQ03844,21,10,6,Medium Stock
INV000919,B007,EQ04918,82,21,15,Medium Stock
INV000920,B011,EQ04872,92,65,22,Healthy
INV000921,B025,EQ02327,25,4,20,Low Stock
INV000922,B016,EQ00648,10,8,21,Low Stock
INV000923,B015,EQ00098,45,33,28,Healthy
INV000924,B022,EQ01348,64,36,26,Healthy
INV000925,B023,EQ04675,17,1,10,Low Stock
INV000926,B008,EQ03944,87,20,18,Medium Stock
INV000927,B006,EQ02121,28,7,5,Medium Stock
INV000928,B018,EQ00539,87,50,21,Healthy
INV000929,B016,EQ00207,60,28,23,Medium Stock
INV000930,B020,EQ04898,25,1,19,Low Stock
INV000931,B011,EQ03955,45,5,25,Low Stock
INV000932,B001,EQ03831,13,12,17,Low Stock
INV000933,B027,EQ02262,36,6,6,Low Stock
INV000934,B002,EQ02028,33,19,7,Healthy
INV000935,B001,EQ01056,53,43,8,Healthy
INV000936,B024,EQ01159,15,4,23,Low Stock
INV000937,B005,EQ03565,45,43,6,Healthy
INV000938,B004,EQ02286,45,2,28,Low Stock
INV000939,B014,EQ03175,24,9,13,Low Stock
INV000940,B021,EQ00353,83,31,7,Medium Stock
INV000941,B011,EQ01917,28,1,10,Low Stock
INV000942,B007,EQ00095,78,8,14,Low Stock
INV000943,B007,EQ04292,60,5,27,Low Stock
INV000944,B021,EQ03742,80,46,17,Healthy
INV000945,B029,EQ01839,58,10,16,Low Stock
INV000946,B016,EQ02101,11,8,13,Low Stock
INV000947,B019,EQ04452,44,27,7,Healthy
INV000948,B005,EQ01783,85,24,15,Medium Stock
INV000949,B009,EQ03110,31,13,18,Low Stock
INV000950,B007,EQ03614,45,22,16,Medium Stock
INV000951,B019,EQ00177,40,7,7,Low Stock
INV000952,B021,EQ03902,85,13,5,Medium Stock
INV000953,B005,EQ03323,17,0,13,Low Stock
INV000954,B008,EQ01027,6,2,14,Low Stock
INV000955,B002,EQ01351,77,64,26,Healthy
INV000956,B021,EQ02012,92,82,7,Healthy
INV000957,B009,EQ03064,56,48,13,Healthy
INV000958,B015,EQ01821,53,14,30,Low Stock
INV000959,B018,EQ03359,74,26,24,Medium Stock
INV000960,B011,EQ00549,55,53,27,Healthy
INV000961,B003,EQ01427,51,20,27,Low Stock
INV000962,B028,EQ02946,9,2,19,Low Stock
INV000963,B029,EQ02283,50,35,17,Healthy
INV000964,B015,EQ04330,38,6,17,Low Stock
INV000965,B029,EQ04838,21,0,21,Low Stock
INV000966,B026,EQ00601,43,25,21,Healthy
INV000967,B005,EQ03204,99,34,6,Medium Stock
INV000968,B014,EQ04061,66,7,30,Low Stock
INV000969,B003,EQ04755,99,77,16,Healthy
INV000970,B019,EQ04627,57,46,6,Healthy
INV000971,B003,EQ01591,5,3,14,Low Stock
INV000972,B023,EQ04369,31,22,17,Healthy
INV000973,B019,EQ03369,32,10,26,Low Stock
INV000974,B002,EQ00399,15,6,27,Low Stock
INV000975,B003,EQ02670,6,4,22,Low Stock
INV000976,B023,EQ04557,55,10,9,Medium Stock
INV000977,B027,EQ00540,99,51,15,Healthy
INV000978,B023,EQ02898,87,44,26,Healthy
INV000979,B026,EQ02076,50,41,9,Healthy
INV000980,B007,EQ03812,98,15,9,Medium Stock
INV000981,B001,EQ03782,81,80,25,Healthy
INV000982,B030,EQ04813,68,64,20,Healthy
INV000983,B004,EQ01032,100,72,5,Healthy
INV000984,B010,EQ01101,55,19,26,Low Stock
INV000985,B019,EQ02043,22,11,27,Low Stock
INV000986,B020,EQ03201,99,95,27,Healthy
INV000987,B005,EQ02213,20,4,17,Low Stock
INV000988,B016,EQ01736,95,32,27,Medium Stock
INV000989,B021,EQ04839,65,21,10,Medium Stock
INV000990,B020,EQ02258,75,19,12,Medium Stock
INV000991,B030,EQ04943,82,9,26,Low Stock
INV000992,B013,EQ01212,66,47,24,Healthy
INV000993,B029,EQ02598,72,68,8,Healthy
INV000994,B008,EQ02323,48,1,20,Low Stock
INV000995,B028,EQ03414,25,0,5,Low Stock
INV000996,B013,EQ00920,28,8,30,Low Stock
INV000997,B016,EQ03305,5,3,27,Low Stock
INV000998,B023,EQ03394,9,8,22,Low Stock
INV000999,B011,EQ01727,21,15,29,Low Stock
INV001000,B029,EQ04674,62,5,21,Low Stock
INV001001,B009,EQ00339,35,7,16,Low Stock
INV001002,B025,EQ03722,44,13,18,Low Stock
INV001003,B015,EQ03013,76,71,18,Healthy
INV001004,B025,EQ00259,18,0,10,Low Stock
INV001005,B003,EQ01486,77,36,17,Medium Stock
INV001006,B001,EQ01634,74,45,8,Healthy
INV001007,B006,EQ00287,57,33,23,Healthy
INV001008,B021,EQ01575,54,18,16,Medium Stock
INV001009,B001,EQ01593,95,22,6,Medium Stock
INV001010,B023,EQ03990,58,2,18,Low Stock
INV001011,B030,EQ00449,54,12,7,Medium Stock
INV001012,B011,EQ04246,96,29,13,Medium Stock
INV001013,B011,EQ04201,22,21,5,Healthy
INV001014,B013,EQ00441,61,61,22,Healthy
INV001015,B011,EQ04494,33,16,10,Medium Stock
INV001016,B023,EQ03891,30,3,10,Low Stock
INV001017,B020,EQ03746,73,19,14,Medium Stock
INV001018,B004,EQ02178,36,31,22,Healthy
INV001019,B005,EQ04170,81,14,14,Low Stock
INV001020,B007,EQ00722,65,17,25,Low Stock
INV001021,B010,EQ04355,30,5,17,Low Stock
INV001022,B002,EQ02046,26,12,17,Low Stock
INV001023,B013,EQ01167,67,18,16,Medium Stock
INV001024,B018,EQ00714,49,5,6,Low Stock
INV001025,B025,EQ03075,52,41,6,Healthy
INV001026,B015,EQ04561,100,77,5,Healthy
INV001027,B010,EQ04221,55,8,28,Low Stock
INV001028,B006,EQ03679,42,26,7,Healthy
INV001029,B018,EQ04462,54,20,17,Medium Stock
INV001030,B019,EQ03659,45,28,26,Healthy
INV001031,B019,EQ04867,32,2,5,Low Stock
INV001032,B007,EQ02500,100,32,9,Medium Stock
INV001033,B015,EQ01492,85,43,20,Healthy
INV001034,B007,EQ01522,83,67,14,Healthy
INV001035,B008,EQ01837,81,19,10,Medium Stock
INV001036,B022,EQ02630,81,43,17,Healthy
INV001037,B017,EQ04572,94,86,18,Healthy
INV001038,B021,EQ02389,15,9,21,Low Stock
INV001039,B016,EQ01958,100,82,7,Healthy
INV001040,B013,EQ02655,26,16,17,Low Stock
INV001041,B007,EQ04038,35,20,24,Low Stock
INV001042,B005,EQ04446,41,31,22,Healthy
INV001043,B011,EQ04267,5,3,6,Low Stock
INV001044,B027,EQ03308,93,61,25,Healthy
INV001045,B017,EQ04606,58,50,9,Healthy
INV001046,B021,EQ01119,55,41,23,Healthy
INV001047,B012,EQ00455,14,2,21,Low Stock
INV001048,B007,EQ00144,47,29,13,Healthy
INV001049,B008,EQ03415,5,5,22,Low Stock
INV001050,B005,EQ00434,14,4,10,Low Stock
INV001051,B026,EQ04569,92,54,20,Healthy
INV001052,B017,EQ02948,51,18,11,Medium Stock
INV001053,B014,EQ04905,23,23,9,Healthy
INV001054,B003,EQ01619,100,63,30,Healthy
INV001055,B006,EQ04540,22,12,13,Low Stock
INV001056,B005,EQ02756,33,3,22,Low Stock
INV001057,B023,EQ03394,26,7,22,Low Stock
INV001058,B015,EQ00730,53,52,23,Healthy
INV001059,B006,EQ01841,13,10,12,Low Stock
INV001060,B019,EQ00652,59,37,30,Healthy
INV001061,B002,EQ03176,24,10,21,Low Stock
INV001062,B016,EQ04807,76,64,27,Healthy
INV001063,B009,EQ01263,85,58,21,Healthy
INV001064,B001,EQ02211,84,56,13,Healthy
INV001065,B003,EQ01283,91,75,24,Healthy
INV001066,B006,EQ02146,24,3,29,Low Stock
INV001067,B002,EQ01814,23,8,23,Low Stock
INV001068,B014,EQ01961,47,7,19,Low Stock
INV001069,B012,EQ01517,91,5,13,Low Stock
INV001070,B029,EQ01677,61,24,8,Medium Stock
INV001071,B019,EQ04035,90,57,25,Healthy
INV001072,B028,EQ02453,54,5,21,Low Stock
INV001073,B024,EQ00547,17,7,5,Medium Stock
INV001074,B011,EQ03489,45,19,27,Low Stock
INV001075,B019,EQ02313,64,50,22,Healthy
INV001076,B019,EQ03918,88,59,8,Healthy
INV001077,B014,EQ00440,12,2,10,Low Stock
INV001078,B003,EQ01014,72,46,17,Healthy
INV001079,B018,EQ04477,62,21,29,Low Stock
